unit,schedule,treatment,treatment_5,treatment_25,npv_5_percent,stock_0,stock_5,stock_25,harvest_value_25,stock_1_0,stock_1_5,stock_1_25,stock_2_0,stock_2_5,stock_2_25,stock_30_0,stock_30_5,stock_30_25,harvest_value_5
43124566,2,above_25,donothing,above,24823.693450988696,498.5868713469893,619.0630118098252,590.579376473503,30430.65156183393,36.78116745589762,43.14234589832627,43.95039265419301,375.22751230152056,465.02277634779347,444.71381502390636,86.57819158957062,110.89788956370545,131.0336390500632,0.0
43124566,3,even_25,donothing,even,24848.218798862235,498.5868713469893,619.0630118098252,579.9895154334984,31128.07936115087,36.78116745589762,43.14234589832627,39.73975556521759,375.22751230152056,465.02277634779347,449.51980318509027,86.57819158957062,110.89788956370545,119.32629466236233,0.0
43124566,4,clearcut_25,donothing,clearcut,54104.74174940788,498.5868713469893,619.0630118098252,0.2015620011972352,76012.98957571459,36.78116745589762,43.14234589832627,0.21150000000000008,375.22751230152056,465.02277634779347,0.0,86.57819158957062,110.89788956370545,0.0,0.0
43124567,0,donothing,donothing,donothing,5541.814759345613,118.0505581448081,144.31732682828417,223.7844428558743,0.0,15.926878975832542,18.064759654008494,26.1142824708119,7.673331977784599,9.68928374767854,18.40615607886127,94.45034719119097,116.56328342659717,189.46651762202782,0.0
43124567,1,below_25,donothing,below,5909.861349660912,118.0505581448081,144.31732682828417,91.04619614849659,10217.044254757044,15.926878975832542,18.064759654008494,10.731026213872862,7.673331977784599,9.68928374767854,5.81213090781568,94.45034719119097,116.56328342659717,78.65390857209921,0.0
43124567,2,above_25,donothing,above,5919.094385598116,118.0505581448081,144.31732682828417,88.78797190631859,10473.355111204342,15.926878975832542,18.064759654008494,10.148783966429535,7.673331977784599,9.68928374767854,8.318857925765608,94.45034719119097,116.56328342659717,74.36824529410949,0.0
43124567,3,even_25,donothing,even,5923.582770331278,118.0505581448081,144.31732682828417,86.69867828181538,10597.953536125933,15.926878975832542,18.064759654008494,10.11720808472608,7.673331977784599,9.68928374767854,7.130921988682759,94.45034719119097,116.56328342659717,73.40321090625315,0.0
43124567,4,clearcut_25,donothing,clearcut,12289.550027374671,118.0505581448081,144.31732682828417,0.04475938358704786,17300.535433882542,15.926878975832542,18.064759654008494,0.046800000000000015,7.673331977784599,9.68928374767854,0.0,94.45034719119097,116.56328342659717,0.0,0.0
43124567,5,below_5,below,donothing,1548.108829072059,118.0505581448081,91.77641700481767,153.01818596676844,0.0,15.926878975832542,12.723345202652057,19.634659067889135,7.673331977784599,5.492583341426767,11.235158575568745,94.45034719119097,73.56048846073885,129.90986190855543,3691.5102558056833
43124567,6,below_5 + below_25,below,below,1721.0748311282364,118.0505581448081,91.77641700481767,88.9969682580507,4964.844804529639,15.926878975832542,12.723345202652057,11.343882711251883,7.673331977784599,5.492583341426767,5.554180128328729,94.45034719119097,73.56048846073885,76.61307080264936,3691.5102558056833
